ID,prompt,rater_mean,rating_k,rating_j,rating_h,rating_n,word_count,readability,freq,aoa,prev,mtld,Story,DSI_ukwac,DSI_subtitle,DSI_baroni,DSI_glove,DSI_TASA,DSI_mean,DSI_bert
117,organ-empire-comply,3.25,2,4,4,3,68,3.769882353,6.325373134,4.356885866,2.31969697,43.33950617,"He had to comply, it was too dangerous not to.  Big Brother was watching all the time.  He had never been a fan of the Empire, and wished to see it fail.  He just did not have what it takes to stand up to those in power.  He wanted to destroy it, go for the heart, the organ that made it run, he just was not that person.",0.705566919,0.878133128,0.868256096,0.671727567,0.963649283,0.817466598,0.802299031
118,organ-empire-comply,3.75,3,4,4,4,82,7.06697561,5.83173913,4.90398156,2.332647059,89.80363636,"I went to the Yankees game as I typically do each year to root against them and in favor of their opposition.  Like many baseball games, the organ was being played throughout, which was always an interesting instrument to me.  The fans were cheering for the Yankees empire as they're known in my home state of New Jersey.  I didn't pretend I was rooting for them, but did comply with their cheers by being silent.  The Yankees lost, so I was thrilled.",0.817502324,0.907606572,0.898303783,0.79318798,0.943543317,0.872028795,0.812990076
119,organ-empire-comply,2.5,2,3,3,2,69,9.77807971,5.914029851,5.410318737,2.322622951,80.70588235,"In order to get an organ transplant, you must comply with a long list of regulations before they will even consider for you to have the surgery. The empire, or organization, that makes up all of these rules and regulations is really unfair. For example, they don't even consider someone who is having financial difficulties. So in other words, you have to be wealthy in order to stay healthy.",0.787703194,0.887688954,0.8876194,0.695805607,0.965674879,0.844898407,0.811624202
120,organ-empire-comply,2.5,3,3,3,1,48,3.348333333,6.002608696,4.76937828,2.327333333,64.512,Its not that hard to comply with the laws. If he was wearing his seat belt he could have survived the accident that left him brain dead. He was on his way to the empire state building in New York. But at least he was an organ donor.,0.800035146,0.918515324,0.912224688,0.759262718,0.98604045,0.875215665,0.79598856
121,organ-empire-comply,3,3,3,3,3,68,8.219411765,5.64390625,5.248624129,2.326551724,76.16,"I remember reading a book about ancient warlords and the beliefs they held. These were men who stood before great empires and led them into battle and conquest. They had the ability to inspire their people to comply to their orders and march to battle. They treated their large armies like the organs of the body, each unit having a special purpose to fulfill for the greater good.",0.840763001,0.89728904,0.909262534,0.784002614,0.975207394,0.881304917,0.798437219
122,organ-empire-comply,3.5,4,4,3,3,77,5.434181818,5.836060606,5.00645274,2.31880597,65.51431981,"I sat in front of the organ, small in front of its old, grand pipes and its burnished keyboard. I knew I had to comply and play something beautiful for the new leader of the empire. But I felt stuck, paralyzed almost. Would I play a song of peace and harmony, or something that conjured up war and darkness? What could I do to change that empress' mind, when she stood at the start of her destiny?",0.790522448,0.911752312,0.896741114,0.805168191,0.9825087,0.877338553,0.826842214
123,organ-empire-comply,2.25,1,3,4,1,40,4.71,5.795945946,5.148778092,2.308125,39.33216514,"He was playing the organ as the empire falls. Similar to Nero playing the fiddle as the Roman empire fell. He did his duty. He comply with the orders of his general. And now, it's done. Victory has been achieved.",0.809661948,0.902461997,0.886746259,0.788245729,0.946036661,0.866630519,0.781658766
124,organ-empire-comply,3.25,2,3,4,4,63,7.22234127,5.888666667,5.096538431,2.293559322,48.08125,When he became king of the empire he set new rules for people to comply by.  The first rule he made was that everyone had to be an organ donor. If you were not an organ donor the King decided to behead everyone who was not. Every year the king would have a beheading ceremony where those who were not donors were beheaded.,0.795383737,0.884574283,0.884633254,0.773237698,0.959153266,0.859396448,0.798973873
125,organ-empire-comply,1.75,1,2,3,1,40,4.83,5.958157895,4.746814976,2.328648649,49.77777778,"The princess was dying, and the king did not know what to do. He addressed the entire empire. He needed an organ for the princess, a new kidney. Every person needed to comply and see if they were a match.",0.778368799,0.891446898,0.887068602,0.752824175,0.967547453,0.855451186,0.794235174
126,organ-empire-comply,3.75,4,4,3,4,110,10.15363636,6.109587629,4.821355298,2.304747475,76.35924743,"Philllips decided to get into church a little earlier than normal on this Tuesday afternoon.  He wanted to see if the cleaners had done the job they were supposed to do regarding taking care of the Church's organ.  If they didn't comply with all the stipulations that he had laid out to the cleaning crew supervisor, he was going to have a stern talk with the man.  The organ was hundreds of years old, maybe even dating back to the late Roman empire, so it was imperative to make sure that it was carefully cleaned to maintain its beauty.  Phillips was not going to let it deteriorate on his watch.",0.776633801,0.906254727,0.90460399,0.765233224,0.983412198,0.867227588,0.819797229
127,organ-empire-comply,3,4,3,3,2,71,8.949401408,5.696,5.213095983,2.293492063,64.17307692,"The Empire of Egypt was built upon respect as well as fear from their subjects. When an order was given it was of the best interests of those who were given the order to comply. The consequences for insubordination were steep and some punishments were as horrific as one could imagine. There were reports of people losing homes, children, limbs and even an organ when they chose to defy the Empire.",0.809824799,0.889351839,0.902779312,0.771928376,0.976145831,0.870006032,0.818787939
128,organ-empire-comply,1.75,1,3,2,1,44,3.181818182,6.003658537,4.90916333,2.323589744,67.76,"Rico was a part of the black market empire. He would sell things like drugs, organs, or even people. A lot of folks would not comply with buying things like this. It turns out he does it just to get food on the table.",0.720429357,0.876866763,0.871586107,0.673721789,0.970786027,0.822678008,0.803434306
129,organ-empire-comply,3,3,3,4,2,65,5.996730769,5.96625,4.840251183,2.362033898,49.11111111,"As soon as we walked into the building, we could hear the organ playing in the distance. ""To enter, you must comply with these rules"", shouted the guard. ""Remove all of your armor at once and do not disturb the master"". With the ancient scribes in the wall and the sparkling gold accents all around the building, you could tell it was quite the empire.",0.810473657,0.919699036,0.914296635,0.833852589,0.981293683,0.89192312,0.814410113
130,organ-empire-comply,4.5,5,5,5,3,68,9.287652174,5.576034483,5.918510655,2.21984127,52.28165007,Nightor was tired of being a supernumerary in a faceless state. Tired of being a mere cell in a non-vital organ of the corrupt body that was the Kardashian empire. He was especially tired of having to comply with the capricious demands of the ruling class. He wanted more. It consumed his every waking moment in a whirlwind of fury until it settled into a concrete idea-- revolution!,0.832060219,0.913039542,0.903291097,0.860647818,0.985309768,0.898869689,0.829052653
131,organ-empire-comply,4.25,5,3,4,5,69,8.238949275,5.932222222,4.89433683,2.326785714,70,To be a doctor on the Turkish empire was a very difficult job. Doctors had to comply with the religious rules and weren't allowed to make cut on dead bodies to find out where the organs were. Some brave doctors had to risks their life and more about human bodies and practice the first human surgeries that will help other people that needed surgeries. There were very difficult times,0.783648755,0.885042093,0.89457056,0.719643681,0.96721631,0.85002428,0.811428864
132,organ-empire-comply,2.75,3,3,3,2,81,3.73937037,5.994615385,4.818768191,2.366842105,49.10893513,"There was a king who was very sick. He needed a new set of kidneys. He was dying. The empire was in tears over it and was very upset. His brother came and offered his organ to him. The king was very thrilled. He only had one kidney from him, though. The other organ was given to him by his wife. She would comply to his every whim. Eventually, the king got better with the new kidneys and everyone was happy.",0.735605515,0.885854099,0.86113469,0.724401388,0.959468878,0.833292914,0.783703163
133,organ-empire-comply,4.25,5,4,4,4,77,6.529897436,5.915797101,4.784550291,2.326875,89.65894737,"George owned an empire of Jewish delis in New York City, selling organ meats from ducks to chickens. But one day his store did not comply with new COVID-19 regulations and was shut down for a week. This really hurt George's business and was very sorry about the regulations he did not follow. In the end, he knows he made a mistake and will not repeat it. He wants his empire to grow and make more money.",0.7773582,0.907515972,0.899426709,0.769136053,0.97778566,0.866244519,0.818309311
134,organ-empire-comply,3.75,5,4,3,3,76,6.506909091,5.867714286,5.120590119,2.347826087,78.432,"As i stared at this box on the screen, waiting for the survey to auto-advance, I began to think of different ways I could make money instead of subjecting myself to this torture.  Organ donation, perhaps?  Maybe start my own business empire with all the free time I have waiting for this survey to finish?  Sadly, all I could do was sit back and comply with the slow format.  My day would come, but not today.",0.800587909,0.910532007,0.908749924,0.75931895,0.987584938,0.873354746,0.827237588
135,organ-empire-comply,5,5,5,5,5,87,10.15363636,5.707037037,4.942245432,2.302972973,58.81774925,"When William was a child, all he ever wanted was to learn to play the pipe organ. He dreamed of traveling from church to church, bringing tears to the eyes of the congregations with the beauty of his music. Of course, he had instead complied with his domineering mother's wishes and taken over his uncle's toothbrush-manufacturing empire. Now he spent long and boring days slumped in a desk chair in the tiny back office of the factory, building scale models of world landmarks out of broken toothbrushes.",0.812621431,0.920630547,0.914390164,0.82369093,0.990045874,0.892275789,0.831379464
136,organ-empire-comply,4.75,5,4,5,5,112,6.769642857,5.83009901,5.052155588,2.295612245,65.00109529,"All he ever wanted to do was learn to be a doctor.  He was the head of an empire, in charge of armies and legions of aides, workers, and slaves.  If he said something, people had to comply.  And yet he wasn't allowed to be a doctor despite wanting so badly to scoop out a person's organ, or all of them, and cut open their heads and amputate their limbs.  That's what being a doctor was, wasn't it?  And yet he felt that despite his wealth, power, and influence, his dream would go forever unfulfilled and he'd only get to see dismembered people on battlefields and in his torture chambers.  He wept.",0.773659754,0.901497475,0.892349721,0.782756546,0.980586894,0.866170078,0.824985145
137,organ-empire-comply,3.25,3,3,4,3,62,7.964677419,5.763214286,5.308747236,2.332727273,44.38636364,"I received a note from an organ donation charity.  Their goal is to get many more people to comply with their desire to increase the number of donors around the country.  I decided to read the note and was excited to act on their wishes.  Since I was in the empire state, I went to Albany and registered as quickly as possible.",0.859177993,0.919658028,0.914241158,0.769031561,0.987145362,0.889850821,0.795748988
138,organ-empire-comply,2,1,2,4,1,43,2.582604651,5.832894737,5.347206939,2.374444444,56.7,"My organ hurt, I don't know if it was my kidney or liver. The empire that I had built with my wealth was ridiculous. I would comply with laws. Pay my taxes. But in the end, I'm just paying the tax of death.",0.785833757,0.888130633,0.889264887,0.768879067,0.964920793,0.859405827,0.788178854
139,organ-empire-comply,2.25,1,3,3,2,47,6.654723404,5.494,5.632085463,2.348604651,68.72444444,"The empire was beginning to crumble. The citizens no longer were willing to comply with the decrees that were coming down. Thus, the emperor set out a new rule. Anyone who did not bend the knee would have one organ removed. Thus, citizens became involuntary organ donors.",0.832996612,0.898726587,0.893965514,0.783140695,0.966090239,0.874983929,0.80428502
140,organ-empire-comply,1.25,1,2,1,1,22,3.897272727,5.923636364,5.179893982,2.342857143,33.88,"The organ company had to comply . The Empire said no more organs are to be made , for. ever . They declared no more",0.791739228,0.888631286,0.867641873,0.7227825,0.942631372,0.842685252,0.784684723
141,organ-empire-comply,4,3,4,5,4,111,8.634009009,5.986831683,4.997503344,2.306831683,68.24155849,Today down on empire st. there had been a really bad car accident. As I rushed to the scene to make sure everyone was ok the officer asked me to step back . So I did this because I wanted to comply with the officer. Later on that day I realized that of the people in the cars had been rushed to the hospital and had to receive a organ transplant to save his life. The other driver had been arrested because he did not comply with a field sobriety test to make sure he was not under the influence. Overall this was a very scary and traumatic experience for everyone involved.,0.773027352,0.902196631,0.901878048,0.753497828,0.9770735,0.861534672,0.805061395
142,organ-empire-comply,3.25,3,3,4,3,61,3.477423888,5.9746,4.77219501,2.293913043,74.088,"I used to be queen of the whole Empire.  People respected me and loved me.  It was a great existence.  That is until I didn't comply with one of the rules.  I had to give up my throne and step down.  That's when I started playing the organ.  I had always wanted to play a musical instrument, so I took lessons.",0.755067639,0.896426547,0.88945426,0.720504768,0.954426613,0.843175965,0.785382407
143,organ-empire-comply,4,4,4,5,3,79,6.572848101,5.671176471,5.528020234,2.297647059,94.31578947,"The new rule enacted by the meritocracy stated that those violating the law must pay by selecting an Organ they would ""donate"" to someone who was a ""Law Abider"". The Empire must be served after all. Society must go on, even if I had stolen at the store. I must comply or lose my own life. I thought long about what to ""Donate"". I finally opted for donating a Kidney, at least then, I'd have a chance to survive.",0.799892201,0.888256039,0.895122969,0.761148909,0.972115103,0.863307044,0.828927402
144,organ-empire-comply,2.25,1,3,3,2,50,21.846,6.055609756,4.741323945,2.272820513,44.17322835,"i was the only organ player in the entire empire.  the emperor's family wanted me to play for an event.  i hated the emperor, so i didn't want to comply.  that's when the emperor's people told me that i had to play, or they'd put my entire family in prison.",0.766911144,0.879841177,0.880390642,0.763418962,0.954034218,0.848919229,0.784919053
145,organ-empire-comply,2.75,3,3,3,2,57,6.528903509,5.817454545,5.363634842,2.36745098,69.97846154,"The new state of affairs had me begging to leave the country. They had created an empire of organ harvesting renegades. They would go out of their way to cause bodily harm and death to steal your organs! Even if people comply with the new state, they are still destined to die mysteriously for their own gain.",0.783868472,0.893811561,0.891832545,0.779702196,0.972395213,0.864321998,0.801213499
146,organ-empire-comply,2.75,2,3,4,2,54,4.534259259,5.941481481,4.752897372,2.338333333,30.68052937,"She sat down at the organ filled with resentment.  She use to love to play the organ, but the empire had ruined it for her.  She had been ordered to play at this ceremony, and she had no choice but to comply if she wished to live. She had resigned herself to her fate.",0.799983188,0.906582299,0.88400989,0.796479438,0.951237495,0.867658462,0.79722948
147,organ-empire-comply,2.75,2,3,3,3,50,6.749,5.785957447,5.189859815,2.317173913,44.61206897,The king of our empire wants to have a party for the queen. He asked the town to provide entertainment. The mayor of the town has stated that he will comply with the kings request. Entertainment for the party will include a performance on an organ by a famous entertainer.,0.823658962,0.895010317,0.887279543,0.769448707,0.959329792,0.866945464,0.777247997
148,organ-empire-comply,2.75,3,3,3,2,63,4.800238095,5.955254237,5.045587574,2.333392857,81.92,The Organ empire came to town today. They were locking everyone in their homes. If you didn't comply with them they would throw you in the back of their wagons and bring you to the city jail. This Empire is so oppressive to foreigners. I do not know why they care about invading our small territory. I cant wait for them to leave!,0.761269018,0.892939571,0.89637499,0.778388066,0.976642637,0.861122856,0.797822103
149,organ-empire-comply,3.25,4,3,3,3,75,9.029166667,5.867058824,4.990100269,2.374677419,89.84888889,"In the great Empire state of New York, some of the finest hospitals can be found here. People from over the world come here for treatment; organ transplants being one of the most important operations performed here. But before they can get treatment, people must comply with certain rules and quality checks. But that won't stop Ronnie from flying from Slovenia to get a new liver, one that he almost destroyed from drinking rubbing alco",0.793783058,0.902141153,0.902434239,0.7564428,0.973001427,0.865560535,0.830420008
150,organ-empire-comply,3,2,3,4,3,52,7.406923077,5.694489796,5.181576228,2.3136,87.39111111,"My grandfather lost an organ when he was fighting for the Sacred Empire. In order to get a replacement, he had to agree to comply with the Empire's medical rules. Which means clean living, daily energy work, and carrying a protective crystal at all times. He agreed, and got his new organ.",0.820562986,0.920972089,0.919219483,0.780363025,0.986578474,0.885539211,0.812498566
151,organ-empire-comply,2.5,1,2,4,3,45,6.517777778,6.013023256,4.785935736,2.3,81,We had to take an organ to get it transplanted into one of the Rollens. This did not go so well because when we entered their empire we did not comply with the ceremonial bows. They stole our heart and kicked us off of Rollenia!,0.744644161,0.896134262,0.896773105,0.770264382,0.979936405,0.857550463,0.809558202
152,organ-empire-comply,2.75,3,3,3,2,122,7.456323185,5.903716814,5.162788866,2.333904762,86.68539996,"The world is a vast empire that consists of many people. All of these people have organs with which the human body functions miraculously well. Because my Dad was an organ donor, I became one too right after he passed away. I believe in order to survive and be good stewards, we have to comply with the social norms of life. One of them is to become an organ donor that will change lives and improve the human conditions of many others after I've taken my last breath. I mean why wouldn't we all want to do the same to help others who are still alive after we're gone? I consider it an honor to serve the empire in which we live",0.777129411,0.889002754,0.895826932,0.732830278,0.979021642,0.854762203,0.808181247
153,organ-empire-comply,4,5,3,4,4,74,8.200918919,5.695,5.242212217,2.317704918,75,"The client had amassed a large empire of musical instruments. Their estate consisted of grand pianos, an organ, fancy guitars, keyboards, and more. They ended up taking ill and had a will made. In the will, the different instruments were given out to relatives, friends, and the like. Being their estate lawyer, it was my job to comply with my client's wishes and I made sure the instruments were distributed to the correct people.",0.834661252,0.902144627,0.909552595,0.789926141,0.968505629,0.880958049,0.811804351
1,petrol-diesel-pump,4.5,4,4,5,5,139,4.262654676,5.855403226,4.925258056,2.302786885,70.5,"Mark's truck is having a hard time climbing the hill of highway 40 toward Boone.  The diesel engine is howling and his fuel level is getting low.  He scans the side of the road for a gas station.  He sees one but it appears they do not have a diesel pump.  The station is called Pete's Petrol.  He manages to coast into the station on fumes with the hope that there is a diesel pump in the back.  At this time he spots a man and a cat standing by a dumpster holding a Trump sign.  Mark hates Trump.  On the last of his fuel, he slams the pedal and turns the truck toward the man hoping to run him over.  He knows this is not wise and that he most likely will kill the man and be arrested.",0.785307416,0.903646491,0.897181345,0.804552036,0.966723396,0.871482137,0.80851557
2,petrol-diesel-pump,1.5,1,2,2,1,52,4.683846154,5.976976744,4.87164156,2.284186047,63.09333333,I had no idea that some other parts of the world call their gas for cars petrol. I found that out the last time I lived in Indonesia when I was at the pump. I never had a truck or anything that needed diesel. Only had a watch from that company lol.,0.767353944,0.89869548,0.897228586,0.762176591,0.988167391,0.862724398,0.794656611
3,petrol-diesel-pump,3,4,2,3,3,82,1.710439024,5.978428571,4.625476929,2.312876712,60.98689504,My bike recently run out of petrol. I was buckled in a forest area. But there is a house. In that house one old man told that he only had diesel. I had a thought to try diesel. But I know it will not be good for the engine. then I wait for help. Someone crossed me and I knew that he had petrol to run his motor pump. I asked him for help. He helped me. Then I returned home safely.,0.712360712,0.88462644,0.873869462,0.725991019,0.971947427,0.833759012,0.788322007
4,petrol-diesel-pump,2,1,2,2,3,44,2.170833333,5.876486486,4.86811845,2.33625,54.208,"I just got a diesel truck and this thang is bad ass man.  I pump it full of petrol and go off-roading.  Get it all full of mud and drive around town looking like a tough guy. Yeah, I sure love my diesel truck.",0.669787824,0.851863155,0.863173217,0.744016937,0.941807424,0.814129711,0.787808933
5,petrol-diesel-pump,3.5,3,3,4,4,91,4.651428571,5.724404762,4.648494224,2.334583333,58.07332144,"Tim was driving his car when he kept smelling petrol fumes. He checked his tank and realized he needed some gas himself. He pulls into the gas station at pump 5 and checks the diesel prices. As he is about to pay the pump, he sees a homeless man walk up to him. The homeless man smiles at Tim and asks for 5 dollars. Tim frowns and says he does not have any money when he actually does. The homeless man keeps his smile and thanks Tim anyway before walking away.",0.762734462,0.881259669,0.896582629,0.805070474,0.969816771,0.863092801,0.796007
6,petrol-diesel-pump,2.75,3,3,2,3,95,4.123947368,5.889390244,4.520989266,2.317435897,37.44592807,"It was my first day on the job as a trucker. As a right of passage, I pulled into the truck stop to fill up my tank. As I pulled up to the pump, I noticed that I had pulled into the wrong side to fill up with some petrol. I felt embarrassed as I backed up to pull into the other lane. I could see the other trucker's watching me. I pulled next to the pump and they all clapped so I smiled and waved to them as I filled the tank with diesel.",0.747349052,0.883176411,0.870278101,0.787027276,0.947453542,0.847056876,0.792800039
7,petrol-diesel-pump,1.5,1,2,2,1,41,1.998243902,5.732352941,5.273037363,2.299444444,41,Once I travelled to Newyork by car. At that time the diesel was finished .And I had to search for petrol station. At last I found a petrol station and filled diesel. I filled it with the help of a pump.,0.756266894,0.862114807,0.867749627,0.775041868,0.928847339,0.838004107,0.779612223
8,petrol-diesel-pump,2,1,3,2,2,67,4.606149254,5.981607143,4.770927043,2.299655172,53.4622871,"I really needed to stop and get petrol. I was in a place I was unfamiliar with though and wasn't sure where to go. I finally came to a very small gas station. I pulled up to the pump, but they only sold diesel. I went in to ask where the nearest petrol station was and lucky for me, it was only a mile down the road.",0.740408646,0.877548884,0.872869329,0.740613588,0.975635944,0.841415278,0.783851966
9,petrol-diesel-pump,3,3,3,3,3,65,8.538269231,5.879655172,5.076801598,2.298392857,65,"When I lived in the UK, it was immediately apparent the word differences between Brits and Americans. One time, my friend Callum and I went to the gas station, or petrol as they call it, to pump gas, only to find out it was diesel only. We almost ran out of petrol looking for another petrol station. I wonder what other language differences we have.",0.792151567,0.897199307,0.897723137,0.783858526,0.962260867,0.866638681,0.820061981
10,petrol-diesel-pump,4.25,4,4,5,4,137,3.909608494,6.04,4.511810115,2.352362205,77.85770422,"The women had been driving for what felt like an endless amount of time. She knew she had to fill up with some petrol soon or she'd run out of fuel. She found a gas station and pulled up to a pump. Unfortunately, all they had was diesel at the moment. She thought to herself, ""Why does this always happen to me?"" A man was walking by and asked her if she needed help. She told him that she was out of petrol and was wondering if he could help. He agreed to drive her to next closest station and she jumped into his car. After they started driving for a while she knew that something was wrong. She thought to herself, ""Do I know this man from somewhere?"" She started to fill sick to her stomach.",0.693334464,0.872952687,0.862671925,0.694919394,0.966321473,0.818039989,0.798187674
11,petrol-diesel-pump,4.75,5,5,4,5,66,5.82769697,5.662459016,5.162943811,2.252586207,76.23,"Manly Merde was a truck driver looking for trouble.  He pulled into the Casino in the back where the drivers go.  He took a swig of whisky and walked to the petrol station, grabbed the pump and spurt diesel into the air like hydrocarbon fountain.  He let out a big belly laugh and screamed, ""Let the revolution begin!""  And that is how the trucker wars started.",0.777916383,0.898774925,0.889719702,0.843988967,0.971615419,0.876403079,0.821395533
12,petrol-diesel-pump,4.25,5,3,4,5,66,4.254545455,5.922539683,4.57781781,2.321666667,58.49746193,"The truck driver drove his truck into the petrol station.  He got out of his vehicle and started to pump diesel into his truck.  Just then, a great boom filled his ears.  He immediately ran from cover.  He looked in the direction of the noise and he couldn't believe what he saw.  There were hundreds of spaceships in the sky and they were coming his way.",0.725143887,0.870490737,0.878497119,0.7347944,0.954244461,0.832634121,0.783053393
13,petrol-diesel-pump,2.25,2,3,2,2,63,4.120825397,5.820166667,4.98125203,2.325084746,69.4575,Jay left for work early this morning so he could get petrol for his truck.  He stopped at the gas station and parked near a diesel pump. He was shocked that the prices were so high. It took many minutes for him to discover that he was about to fill his gas powered truck with diesel fuel. That would have been a tragedy.,0.77919848,0.882542353,0.890912807,0.756244837,0.961400837,0.854059863,0.793767745
14,petrol-diesel-pump,1.25,1,1,2,1,38,6.414736842,5.881764706,4.89308591,2.320909091,38,I needed to fuel my car before we could start the long drive. I drove to the petrol station. i went to the pump  and fuel my car with diesel. new i was ready for the task ahead,0.739780863,0.842707415,0.851889954,0.701619303,0.925406481,0.812280803,0.758790257
15,petrol-diesel-pump,3.5,3,3,4,4,110,7.114545455,5.914038462,4.5580937,2.343838384,58.7632325,"Pamela was on her way to meet some friends for dinner one night. As she was driving down the street in London, she noticed her gas was running low. She started to panic as she was in a dark dangerous area, but noticed a petrol station ahead of her. She looked up at the sign and didn't see any diesel, so she kept driving. She drove further into the bad area of town and noticed another station, this one had diesel, so she drove to the pump and filled up. She noticed a masked man coming out of the station, so she jumped in her car and drove away quickly.",0.743485046,0.891160701,0.882902262,0.74141707,0.953433507,0.842479717,0.792410062
16,petrol-diesel-pump,4.5,5,5,4,4,90,8.883824176,5.640344828,5.419725779,2.322771084,113.4,"The war had been devastating many of the rural villages. If you needed to put petrol in your motorbike or tractor, it was not at all likely that you would get it from a pump. All such services were now handled by an ad-hoc network of local markets and individual sellers. A convoy of army trucks headed through town, powered by diesel that they filled up on at their base. They were unconcerned with the disparity in resources between themselves and the people in the villages who were most affected.",0.862803277,0.885667577,0.907278304,0.811567815,0.984422692,0.890347933,0.821177977
17,petrol-diesel-pump,1.75,1,2,2,2,40,3.65,5.845,4.880891778,2.288484848,64,When I worked at the truck stop my job was to maintain the diesel pumps. Petrol is important for truck driving and delivery of products. I cleaned and serviced them as needed. It was not a bad job for me.,0.779143217,0.856949037,0.882411288,0.765246232,0.949381794,0.846626314,0.789157536
18,petrol-diesel-pump,4,4,4,3,5,78,6.681179487,5.569714286,5.079534833,2.328676471,97.08222222,"Even though it was getting dark, I got off the highway and pulled into the nearest gas station. I grabbed the fuel pump and put the nozzle into the gas tank. Now, I had a choice to make. Would I choose petrol, diesel or rainbow fuel? My car could run on all three, but rainbow fuel left colorful, glittering exhaust trails that could be obnoxious, if not beautiful- but I decided I didn't want that kind of attention.",0.777476413,0.893002439,0.894474511,0.793489959,0.971118483,0.865912361,0.82624006
19,petrol-diesel-pump,4.25,3,4,5,5,54,6.322,5.504230769,5.272244178,2.326595745,43.76021798,An alien drives up to a fuel pump and decides on which petrol to use.   Alien decides to choose diesel fuel.  Alien wants to come up with recipe of his own planet.     Alien's planet is running out of ways to power their own planets.    Alien decides the recipe and goes away in his spaceship.,0.774965643,0.87523046,0.849038234,0.780999074,0.937062984,0.843459279,0.792941593
20,petrol-diesel-pump,3,2,3,3,4,70,5.884285714,5.844117647,4.771104549,2.361538462,59.19753086,"The lines were down the street with cars trying to enter the Shell gas station. Two days before the hurricane and everyone was trying to get petrol. There was a pump not working and one pump for diesel. You could see the bigger trucks that used diesel coming in and out of the gas station, while regular cars waited for hours. The petrol station definitely would run out that day.",0.742267415,0.866711444,0.878266216,0.711419303,0.958903456,0.831513567,0.805185825
21,petrol-diesel-pump,2.75,2,3,3,3,86,7.720325581,5.986621622,4.877605523,2.317792208,57.49145576,I was traveling by vehicle in another country recently. I really did not think there would be a language barrier in this particular area. But I kept asking my local friend where I might buy some gas in order to pump it into my newextra tank. I want unleaded gas. My friend kept looking at me strangely and finally replied that they would show me where I could get some petrol and it would have to be diesel in order for me to be able to,0.786576885,0.902110727,0.893501219,0.74139132,0.981906631,0.861097357,0.807813722
22,petrol-diesel-pump,4,5,4,3,4,69,5.354318841,5.956349206,4.576594695,2.334677419,70,"The petrol had spilled all over the highway.  It was creating a traffic nightmare!  As the commuters sat in their cars waiting for the diesel pump to get into position to start cleaning, they turned their cars off.  They all watched and waited to get the clean up done and over with.  Needless to say, it wasn't starting off as a great Monday morning for the lot of them.",0.769177714,0.894855785,0.892543376,0.745099,0.962423498,0.852819875,0.81189589
23,petrol-diesel-pump,1.75,1,2,2,2,62,5.871129032,5.930196078,4.859930103,2.327924528,67.27,I work about 30 minutes away from where I live so I usually get gas in the mornings. One morning while pumping gas into my car I got kind of confused about which was the diesel pump and what was the pump for regular petrol. Thankfully I chose the right pump. After that I left for work and had a good day.,0.729272086,0.869848263,0.876108146,0.743145197,0.969237529,0.837522244,0.802326561
24,petrol-diesel-pump,2,1,3,2,2,88,6.426272727,6.079135802,4.493537891,2.305609756,53.71122789,"David had just stopped at the Petrol station. He had a long way to go on his trip, and he needed to refill his car. As he pulled up to the pump, he noticed that the price of diesel had risen dramatically since his last long journey. He decided to go ahead and fill up his car so he wouldn't have to make another stop for a long while. He was going to visit his mother who he hadn't seen in a long time, and was very excited.",0.717307315,0.884274926,0.873097387,0.69515712,0.959251036,0.825817557,0.787966764
25,petrol-diesel-pump,2.25,2,3,2,2,53,4.06097035,6.009795918,4.831572212,2.2825,43.36363636,"Andy was driving in the Outback of Australia. Suddenly, his car started to run out of fuel. But he was in the middle of nowhere. He started to panic. Where was the nearest petrol station? He desperately needed some diesel. He had to figure out a way to get to the pump fast.",0.740345219,0.867977817,0.87854167,0.756151328,0.959384971,0.840480201,0.78245447
26,petrol-diesel-pump,2.5,2,3,3,2,86,5.524976744,6.077375,4.766606861,2.335128205,58.12394434,"I remember the day when you could drive up to a gas pump, or petrol pump as the British would say, and someone would come out and pump your gas for you. The attendants would even check your oil for you. You could just sit in your car and listen to the radio with three stations to choose from, and watch someone else work for you. The attendants would even pump diesel for me when I drove up with my friend's Isuzu Pup. It was great.",0.727168813,0.876130386,0.875706266,0.744674918,0.95908689,0.836553455,0.81752551
27,petrol-diesel-pump,2,1,3,2,2,73,5.136876712,5.909705882,4.654801999,2.3328125,63.84448161,"Jennifer looked down at her gas gauge. The red light had been on for what seemed like an hour. She knew she must pull into the first petrol station she could find. As she pulled her car up to the first pump, Jennifer realized the pump was for diesel. A sense of panic enveloped her but quickly passed as she saw that the next pump was for the unleaded gasoline that she needed.",0.755912202,0.88554797,0.888417681,0.77248785,0.96753385,0.853979911,0.807622007
28,petrol-diesel-pump,2.75,2,3,3,3,84,7.116761905,5.781923077,4.86419563,2.313589744,86,"One day, a woman was pumping gas at her local petrol station. She wasn't paying attention, though, and instead of unleaded petrol she accidentally began to pump diesel fuel into her car. Because of this, her car broke down at the side of the road on her way to her grandmother's house. She waited for hours in the rain until a tow truck picked her up. Once she was home, she swore to pay more attention in the future when filling her gas tank.",0.768447523,0.884388238,0.889899706,0.76672246,0.972919144,0.856475414,0.809153683
29,petrol-diesel-pump,1,1,NA,1,NA,28,10.50142857,5.607407407,5.444732186,2.284444444,19.50659824,i am going to the pump and fill the petrol and diesel highest price in petrol and diesel in the pump my car full the petrol and diesel,0.691701277,0.732648899,0.755105697,0.656432316,0.893609008,0.745899439,0.770785919
