ID,word_count,readability,freq,aoa,prev,mtld,Story,StoryRater1,StoryRater2,StoryRater3,StoryRater4,StoryRater5,StoryRaterMean,sex,age,english,gc,gf,gr,verb_sd,open,DSI_ukwac,DSI_subtitle,DSI_baroni,DSI_glove,DSI_TASA,DSI_mean,DSI_bert
139,55,5.863409091,5.890784314,4.488969675,2.3312,121,"His mother woke up, distressed and unsettled. She only had one more stamp left. Had she really sent that many letters already? Her son left for bootcamp only three weeks ago, and the two books of stamps went much faster than the long days she spent without him, wondering what he could possibly be doing.",3,2,4,3,4,3.2,2,19,1,9,8,21,0.79328125,50,0.729504696,0.878514858,0.880146596,0.719412434,0.9723488,0.835985477,0.828576262
140,87,8.354568966,5.999333333,4.443841957,2.327662338,57.71089233,"I was typing a quick email to send to my grandfather, when I realized he wouldn't appreciate it as my as an old fashioned letter. I broke out the pen and paper and wrote a heartfelt letter to my grandpa wishing him the best and hoping he will get better soon. I took my letter down to the post office to get a stamp for delivery. Soon after I plopped it on and the office told me that they would send my letter by the next day",3,2,4,3,3,3,1,20,1,7,8,9,0.750823333,45,0.750232015,0.884518781,0.887517308,0.781317704,0.951357317,0.850988625,0.793512095
141,47,3.826382979,5.99275,4.479952228,2.329,32.16626842,"I needed to send a letter home, and when I brought it to the post office I was kicked out. The letter, I learned had no stamp and was not valid to send yet. I bought a stamp and stuck it on the letter, and sent it.",1,4,1,2,1,1.8,2,21,1,12,9,24,0.77484425,45,0.737371259,0.848067114,0.866987578,0.725419918,0.930075558,0.821584285,0.767693723
142,81,6.752691358,5.892608696,4.929861767,2.314861111,49.23480561,"I have a very important letter to send to a potential new boss. I have been working on it for a good chunk of time now, so as to impress. In my pursuit of trying to please said new boss, I have forgotten something very important. As I approached the mailbox, I had realized I forgot to stamp my envelope, rendering my letter useless without. I then had to go retrieve a new stamp and hope it was not too late.",2,2,3,4,3,2.8,1,20,1,12,8,15,0.813574359,44,0.766177266,0.903067761,0.903371089,0.779664088,0.969924764,0.864440994,0.803644481
143,68,5.442941176,6.130153846,4.191999564,2.338208955,53.76388889,"A boy found a sealed letter laying on the side walk. He picked it up and saw that it had an address and something inside, but no stamp. He wanted very badly to open the letter and see what was inside, but he knew that was wrong. Instead he found a stamp at his house and sent the letter himself because it was the right thing to do.",4,4,4,3,5,4,1,18,1,17,6,19,NA,37,0.701924172,0.880931672,0.876333687,0.706996851,0.957358851,0.824709047,0.787857738
144,93,16.24822581,6.058108108,4.548803077,2.264512195,38.92101304,"i was on my way to class when i found a letter address to Santa Clause on the sidewalk. i thought to myself this needs to be mailed out right away, christmas is around the corner. When i look at the letter i realize it doesnt have a stamp. i need to send this letter o i need to find a stamp. i see a bird with a stamp in its mouth so i chase it down all the way to the post office just to send the letter to the north pole.",4,3,5,4,5,4.2,2,18,1,9,8,20,0.777540256,44,0.756724578,0.88625757,0.892671945,0.762485848,0.959110249,0.851450038,0.79810127
145,66,4.611666667,6.157719298,4.286315348,2.333448276,67.76,"This morning I went to the post office to send my mother a letter. In the contents of this letter, I was telling her how thankful I am for everything she does for me. Before I put a stamp on it and sent it off, I looked at it one more time and made sure that I was pleased with what I wrote. Off it goes.",4,2,2,2,2,2.4,2,18,1,8,9,17,0.730952432,39,0.713564168,0.885415262,0.878457828,0.683504027,0.960320835,0.824252424,0.787101864
146,65,5.633653846,6.17245614,4.326000698,2.315166667,46.86168639,"Billy knew he had to send a letter to mary before the day was over. He quickly rushed out of school to go home and get his letter and then right away sprinted to the post office. He used the last of his allowance to buy a stamp and send his letter to Mary. He already couldn't wait to hear back from his best friend.
",4,3,3,3,3,3.2,2,19,1,13,7,13,NA,40,0.708919542,0.885605995,0.876548247,0.719816209,0.960848,0.830347599,0.784694376
147,34,1.260294118,6.444642857,3.91992408,2.222666667,28.06976744,I went to the mailroom in the commons.  I had to buy stamps to put on a letter.  It was going to my mother.  I had to send it to her through the mail.,1,1,1,1,1,1,2,19,1,10,8,21,0.7356815,42,0.762140184,0.873261649,0.892028415,0.773975283,0.929762494,0.846233605,0.75271792
148,43,3.146686047,5.976111111,4.558319396,2.320526316,73.96,"One day, i got a letter in the mail from my best friends. It even had their signature stamp on it, a painting of a bird. They asked me how I was doing at college. I decided to send them a letter back.",3,2,2,2,3,2.4,2,18,1,11,6,15,0.745858,46,0.723791444,0.8846693,0.887578099,0.686277484,0.956457753,0.827754816,0.780345253
149,51,2.50172549,6.03097561,4.367604307,2.276585366,63.09333333,The other day I wrote a letter to my grandma thanking her for the gift she bought me. I went to send it but I realized I forgot the stamp. I didn't have any left so I drove to the post office. When I got there it was closed. Oh well.,2,2,1,3,2,2,2,19,1,12,7,19,0.79717175,46,0.701443179,0.867477886,0.875692513,0.762981087,0.961876825,0.833894298,0.773308238
150,30,0.708333333,6.095384615,4.463574181,2.375652174,25.68243243,"I stared down at the letter in my hands. I placed the stamp on it. It was ready, though I knew I would never send it. He would never know.",4,1,4,2,2,2.6,2,18,1,8,9,17,0.744836,50,0.684629024,0.868575634,0.849734708,0.655485785,0.957783913,0.803241813,0.763375025
151,53,3.603915094,5.970227273,4.431474745,2.326595745,45.66666667,"My best friend goes to college across the country. It was her birthday, so I wanted to surprise her and send her a package. I bought her a present and wrote her a letter that I know she'll love. I went to the post office, bought a stamp, and sent her the gift.",2,1,2,2,2,1.8,2,18,1,11,8,21,0.74182625,56,0.73267916,0.878324747,0.884560544,0.718733477,0.949432378,0.832746061,0.769533101
152,70,6.069285714,6.010862069,4.260724928,2.285081967,40.39150165,"My grandmother's birthday was approaching and I wanted to send her a special card. So I went to the store and picked out a cute little card with a picture of a granddaughter and grandmother on it. Within in, I wrote a letter to her telling her how much I loved her and cared for her. With that, I put a stamp on the envelope and mailed it to her.",3,2,3,4,2,2.8,2,18,1,12,7,15,0.768042051,37,0.745048938,0.886197155,0.889677279,0.761244614,0.958179716,0.84806954,0.77691726
153,85,11.43867647,5.337638889,4.968035411,2.30119403,98.61333333,"After getting lot in Pinterest and becoming enchanted with different doodles, designs, and pictures to personalize snail mail, I decided to finally join an anonymous pen pal website. I went out to the store to pick up some colorful pens, paper, and stamps. I spent my sunday pouring glitter in the linings of envelopes, tracing bubbled letters in gel pens, and pasting magazine pictures to my personalized letters I'd be sending out. I found it meditative to put such labors of love for a stranger
",4,5,5,5,4,4.6,2,18,1,13,7,20,0.75969575,60,0.848093978,0.888230683,0.907006171,0.889410767,0.970756185,0.900699557,0.826380561
154,61,5.610622951,5.853518519,4.854500931,2.349387755,86.82333333,"John was married to Cathy for 2 years before he was called back on duty in the army. Every week he would send Cathy letters . It was the only way they could stay in touch. However one day he ran out of stamps. Although Cathy stopped receiving letters, she continued to write, until a year had passed without receiving a letter.",4,4,4,3,5,4,2,18,1,9,8,17,0.780733429,40,0.77361164,0.901494362,0.895830542,0.73575294,0.967616309,0.854861159,0.809700461
155,98,4.386122449,5.988709677,4.423320582,2.330111111,61.81529498,"The silence of snow fell over the streets as a young boy looked out his window. The was joy in the air and lights decorating houses. The ground was covered in snow but he was sure that his snow boots would do the job. The clock struck 10 o'clock as he slipped them on and made his way to the front door. Clutched against his chest he had a single letter for the man who resided in the North Pole. There was no stamp, but he knew that all he had to do was send it by midnight.",4,4,5,5,4,4.4,2,26,1,11,7,24,0.7856355,38,0.772744548,0.894748583,0.899971975,0.793279982,0.962860874,0.864721192,0.810558478
156,60,4.42,6.202241379,4.318790734,2.328035714,30.42116631,"Her sister was away at college and she missed her a lot. She wanted to send her a letter to let her know that she was thinking about her. She forgot that she ran out of stamps so she had to go to the post office to get some. After she got stamps, she was able to send her letter.",2,1,2,2,2,1.8,2,19,1,12,9,11,0.771321,38,0.676145526,0.859602694,0.855967962,0.678758166,0.950197811,0.804134432,0.753370151
157,55,3.503409091,6.180869565,4.135570143,2.2872,53.78488372,My grandma sent me a kind letter yesterday. It had a colorful stamp and nice handwriting. I'll have to make sure to send her something nice back to tell her I got it. I don't know where to go to get a nice card for her but I'll be sure to pick a good one.,3,2,1,3,2,2.2,1,18,1,13,7,16,0.775962308,47,0.594272195,0.831112882,0.831357227,0.67421011,0.953355537,0.77686159,0.77628101
158,51,5.385098039,6.059302326,4.587522026,2.257954545,47.69689119,When I was in the fourth grade I had to send a letter to my pen pall in another country. Before I could send my letter I had to go to the post office and buy a stamp for it. This is when I realized that sending letters are not free.,2,2,2,4,2,2.4,2,18,1,12,6,15,NA,48,0.759150598,0.883306801,0.885774486,0.734440586,0.939299946,0.840394484,0.787418525
159,18,4.541111111,6.1,4.350517217,2.279411765,45.36,"i went to the post office to send my friend a letter that had a stamp on it 
",1,1,1,1,1,1,2,20,1,4,5,21,0.732218462,42,0.74463422,0.83754897,0.869518119,0.717148154,0.907048673,0.815179627,0.741570821
160,29,0.665086207,6.075909091,4.315548006,2.294583333,25.18421053,"I wrote a letter to my mom. I am going to send it today. I need to find a stamp first. After I find one, I will send it.",1,1,1,1,1,1,2,19,1,11,6,15,0.73280525,50,0.639348286,0.841486108,0.860793836,0.639296517,0.965626645,0.789310278,0.734995262
161,23,2.234130435,6.194210526,4.502906355,2.303684211,29.624,"I went to the post office to send a letter. But, I could not because they did not have the stamps I like.",1,1,1,1,1,1,1,20,1,10,6,20,0.763798718,53,0.702413299,0.860640769,0.872042096,0.682496761,0.924091701,0.808336925,0.76951453
162,57,7.760350877,6.001320755,4.923409161,2.317234043,57,"My friend is currently serving in the marines and the only way to contact her is through written letters. I do not mind writing to her, in fact i love sending her things and receiving things she sends me as well. The only problem is that i always forget to the stamp, which delays the entire process.",3,3,2,3,2,2.6,2,18,1,9,8,26,NA,42,0.784555039,0.903433046,0.890758559,0.722116963,0.973342767,0.854841275,0.807834523
163,77,4.331168831,5.980491803,4.413200361,2.325333333,58.60731923,"It was Andy's birthday and I hadn't seen him in months. I wanted to send him something super special. I got all of his favorite candy, movies, and clothes. But most importantly, I wrote him a heartfelt letter. I was so excited to send it that I couldn't wait any longer! I went to the post office to get a stamp so I could send it off that day. I hope he enjoys everything I got him.",3,3,5,4,2,3.4,2,18,1,7,7,15,0.781555897,51,0.734605939,0.895787573,0.884131507,0.727201939,0.966766285,0.841698649,0.793770236
164,26,2.313076923,5.740952381,4.605036764,2.345416667,23.92258706,once upon a time there was a stamp that went on a letter. I sent the letter. I had fun stamping the letter then sending it.,1,1,1,1,1,1,1,18,1,5,3,4,NA,37,0.746971903,0.833059972,0.843246743,0.725827197,0.8850111,0.806823383,0.759790864
165,39,3.643269231,5.590333333,5.260614778,2.294193548,39,"I drove to the post office today to mail a letter. However, I realized I forgot to bring a stamp. How will I send my letter now? Oh Wait!, I forgot I can purchase stamps at the post office.",2,1,1,2,1,1.4,2,18,1,12,8,17,NA,37,0.722447323,0.862789975,0.872596814,0.736553641,0.935693961,0.826016343,0.783505022
166,52,4.683846154,5.903636364,4.534842364,2.314782609,46.39655172,"I have been away at college for three months now. I miss my family a lot, so I decided to write them a letter. I picked up an envelope, stamp, and paper from the store and wrote my family a letter. I then went to send the letter at the post office.",2,1,2,3,1,1.8,2,19,1,10,6,18,0.779424,46,0.752594691,0.872293439,0.893210792,0.728682643,0.942965167,0.837949346,0.775543976
167,62,5.680806452,6.303518519,4.199624064,2.315660377,56.61805556,this morning I was sending a letter to my wife to see how she is doing in the military. I wrote updating her on the kids and everything that was going on back here at home. I asked how things were going on her first deployment. After I was done with the letter I stamped it and it was ready to send.,3,2,2,3,3,2.6,2,22,1,12,7,17,0.75476775,44,0.720553505,0.866756416,0.873252045,0.693855155,0.968008387,0.824485102,0.78150705
168,32,1.17375,6.1036,4.424632479,2.3196,33,I went to the post office. I was there to send my letter. Once I got there I noticed the letter didn't have a stamp. I went back  home to get one.,1,1,1,1,1,1,2,19,1,7,8,18,0.7416145,45,0.66419974,0.845744391,0.850761357,0.635543812,0.922588751,0.78376761,0.749299469
169,70,6.575,6.004098361,4.690260235,2.306779661,52.62847608,"I filled out my college applications almost a year ago. I had to send my letter of recommendation to the admissions office, but I wasn't that sure how. I asked my dad if he had a stamp for my letter, but he told me I'd have to go to the Post Office. It turns out, stamps are kind of expensive, but at least I was able to send my letter.",2,1,3,4,3,2.6,2,18,1,8,8,21,0.751114872,47,0.768316256,0.875412984,0.896892173,0.7270903,0.966763485,0.84689504,0.780496914
170,95,7.843157895,5.855769231,4.309330546,2.284605263,66.08928954,"i went to write my letter to santa claus, but didn't want any disruptions. I waited until everyone was asleep, went to my dads big office, hopped into his chair, and turned the lamp on. I wrote down everything i wanted, and even asked for santa to give my sick sister a christmas miracle. When I finished, I grabbed an envelope, took a christmas stamp, addressed it to the north pole, and went to bed and put the letter under my pillow. Tomorrow, I will put it in the mailbox and send it to Santa.",4,5,5,3,4,4.2,2,18,1,13,9,20,0.817215789,45,0.763512914,0.884708652,0.891989503,0.7925892,0.957524212,0.858064896,0.808794433
171,69,5.844746377,6.110701754,4.580730143,2.318965517,71.10526316,"I have missed my father dearly these past months. He no longer has a phone in the house that I can call, so instead I decided I'll write him a letter instead. I want to keep a good relationship with him as he is part of the little family I have. I hope he will enjoy hearing from me as soon as I get this to the post office.",4,3,2,3,3,3,2,20,1,14,9,21,0.76997575,45,0.708763841,0.894264814,0.890110501,0.681777641,0.983126551,0.831608669,0.793969053
172,84,4.76047619,6.08028169,4.424409464,2.301081081,62.03630466,"When I was a teenager, I had a pen pal who lived in Norway. Well, sort of. It was really only a one time thing that my 11th grade english teacher forced me to do. We wrote a letter, and she put them in envelopes with stamps and sent them off. All that I wrote in my letter, however, was just my twitter username. When she got the letter, she began following me and she told me that none of my tweets were funny.",4,5,5,4,5,4.6,2,19,1,16,8,17,0.75385525,50,0.752952259,0.883142961,0.889055913,0.755104433,0.960636176,0.848178348,0.800227305
173,99,6.435030303,5.989789474,4.305648059,2.314431818,56.8989726,"It was a rainy summer evening and the young girl had sat down at her desk. Her bae was off at war fighting for their country and it was time for her to write her daily letter. The only thing is, she hadn't heard from him in nearly two weeks. As she sat down with tears streaming from her cheeks, she began to write about how much she loved him. When she finished and was ready to send her letter, she realized she didn't have any stamps left and had to walk to the store in the pouring rain.",3,3,4,4,2,3.2,2,18,1,10,9,28,0.772736,36,0.7700972,0.90422119,0.90016576,0.773549332,0.973931044,0.864392905,0.80605526
174,90,6.376666667,6.048607595,4.665584049,2.331772152,63.49525166,"I wrote a letter to my husband, letting him know that When he comes home there will be a new member of our family. I wish I didn't have to send him the news and he could receive it in person as we can start a family together. Although the war has called him away. I must send him the biggest news he will ever receive while he is thousands of miles away. It is like I am sending him a gift, just putting a stamp on it and Surprise!",5,5,4,4,2,4,2,19,1,12,7,12,0.75947625,45,0.734955386,0.890833926,0.887964256,0.680648271,0.972736302,0.833427628,0.796672927
175,51,5.578578431,5.901627907,4.585751025,2.301860465,51.51,I decided to mail a letter to my long lost friend Freddy yesterday. I knew he loved turtles so I tried to find a turtle stamp for it. I eventually found it at the post office and decided to send the letter tomorrow. Now I have to wait for his response.,3,3,3,2,2,2.6,1,18,1,12,10,17,0.7993445,52,0.758199278,0.897433937,0.891695629,0.766109219,0.952168385,0.85312129,0.785225308
176,68,5.095882353,5.9775,4.714910713,2.319193548,55.31343284,My friend from home enlisted in the Air Force; therefore the only way I could talk to him is by means of a letter. I bought a card from the local store and began writing It. Once I was done I went to the post office to send it. At the Post office the guy behind the counter gave me a stamp so I could send the letter,2,2,1,4,2,2.2,2,18,1,9,6,21,0.757560769,34,0.769255474,0.905778752,0.902116049,0.724570248,0.972626771,0.854869459,0.791667377
177,45,2.695277778,6.13675,4.134606397,2.302564103,28.02364865,I wanted to write a letter to my dog. I sealed up the envelope and put the stamp on it. When i was out and about i went to the post office to send it. When the letter reached my dog he ate the letter.,4,5,4,4,3,4,1,19,1,14,8,19,0.78311,46,0.738282674,0.849529848,0.868505697,0.72677383,0.905954369,0.817809284,0.758906544
178,52,7.054615385,5.976938776,4.823346785,2.364130435,94.64,"My husband had just left for the war and I had mixed feelings about it. I have always imagined from the movies, writing a letter would be romantic. However, once you put the stamp on that envelope and send your first letter, it will feel like ages when you receive one back.",4,3,3,4,3,3.4,2,19,1,9,9,22,0.75849375,46,0.736341756,0.893560433,0.893735049,0.727225066,0.979267821,0.846026025,0.814006872
179,85,6.865882353,6.114459459,4.347420749,2.307564103,48.11487672,"Little Marco was very excited for Christmas. He was so excited for Santa to come and bring him presents, so he wrote out his Christmas list and letter to Santa on a piece of paper. He tied his letter to his dog Big Marco's collar, then decided to send him down to the post office so he wouldn't have to go. However, we forgot to put a stamp on the letter so they would not send it. Big Marco ran away and Christmas was ruined.",4,5,5,4,4,4.4,1,18,1,18,10,26,0.78344775,47,0.762406019,0.891109284,0.894894795,0.774405308,0.958854172,0.856333916,0.798831482
